_id,activation,dominance,emotion,end_time,start_time,titre,to_translate,translated,valence
62568ecc1da7a5c1eaef5408,3.5,4,exc,238.1252,234.26,Ses03M_script03_1_F027, I burnt a hole in my comb too and all the towels in the bathroom.,"J'ai aussi brûlé un trou dans mon peigne et toutes les serviettes de la salle de bain.",3
62568ecc1da7a5c1eaef5409,3,3.5,exc,234.5,231.53,Ses03M_script03_1_M033," you're curling iron burnt a hole in my dressing gown.",ton fer à friser a brûlé un trou dans ma robe de chambre.,3
62568ecc1da7a5c1eaef540a,3.5,3.5,exc,240.03,237.5125,Ses03M_script03_1_M034," That was a rouser wasn't it?","C'était excitant, n'est-ce pas ?",4
62568ecc1da7a5c1eaef540b,3,3.5,exc,244.07,238.5875,Ses03M_script03_1_F028, [LAUGHTER] Yeah.  That was the first time you ever hit me.,"[RIRE] Ouais. C'était la première fois que tu me frappais.",4
62568ecc1da7a5c1eaef540c,2.5,3.5,neu,245.81,243.56,Ses03M_script03_1_M035," I didn't hit you very hard.","Je ne t'ai pas frappé très fort.",3
62568ecc1da7a5c1eaef540d,3.5,3.5,exc,250.5,245.2,Ses03M_script03_1_F029," The manager came in and saw us rolling on the floor, scratching and biting like panthers.","Le directeur est entré et nous a vus nous rouler par terre, nous gratter et nous mordre comme des panthères.",4
62568ecc1da7a5c1eaef540e,4.5,4.5,exc,255.1061,250.28,Ses03M_script03_1_M036, I will never forget his face. Ooh-rah [LAUGHTER].,"Je n'oublierai jamais son visage. Ooh-rah [RIRES].",5
62568ecc1da7a5c1eaef540f,4,3.5,exc,258.7875,254.59,Ses03M_script03_1_F030," How ridiculous.  How utterly, utterly ridiculous.","Comment ridicule. Comment tout à fait, tout à fait ridicule.",4.5
62568ecc1da7a5c1eaef5410,2.5,2.5,exc,260.98,258.73,Ses03M_script03_1_M037, We were very much younger then.,Nous étions alors beaucoup plus jeunes.,3.5
62568ecc1da7a5c1eaef5411,2.5,2.5,exc,262.905,260.57,Ses03M_script03_1_F031, And much sillier too.,Et bien plus bête aussi.,3.5
62568ecc1da7a5c1eaef5412,3.5,3.5,exc,268.18,262.9675,Ses03M_script03_1_M038, The real cause of that rile was Peter Burden.,La véritable cause de cette colère était Peter Burden.,3
62568f161da7a5c1eaef5467,3.5,3,hap,10.4025,6.9486,Ses03F_script01_3_F000," You're the only one I know that still loves his parents.",Tu es le seul que je connaisse qui aime encore ses parents.,4
62568f161da7a5c1eaef5468,3,3,hap,14.6199,9.6272,Ses03F_script01_3_M000," Yeah. I know. It went out of style, didn't it?","Ouais. Je sais. C'est passé de mode, n'est-ce pas ?",4
62568f161da7a5c1eaef5469,4,3,hap,17.7377,14.0722,Ses03F_script01_3_F001," No, it's all right. There's nothing wrong in that, you know.","Non, tout va bien. Il n'y a rien de mal à cela, vous savez.",4
62568f161da7a5c1eaef546a,3,3,hap,24.3946,19.7179,Ses03F_script01_3_F002," It's really lovely here. The air is sweet.","C'est vraiment charmant ici. L'air est doux.",4
62568f161da7a5c1eaef546b,3,2.5,neu,27.386,24.1418,Ses03F_script01_3_M001," You're not sorry you came?","Vous n'êtes pas désolé d'être venu ?",3
62568f161da7a5c1eaef546c,3,3,sad,30.6091,26.775,Ses03F_script01_3_F003," No. I'm not sorry. It's-","Non, je ne suis pas désolé. Son-",3
62568f161da7a5c1eaef546d,3,2.5,fru,33.8111,31.0304,Ses03F_script01_3_F004," I can't stay.",Je ne peux pas rester.,3
62568f161da7a5c1eaef546e,2.5,2.5,neu,35.6649,32.9895,Ses03F_script01_3_M002, Why not?,Pourquoi pas?,2
62568f161da7a5c1eaef546f,3.5,3.5,fru,40.38,35.715,Ses03F_script01_3_F005," Well, for one thing, your mother so much has told me to go. [LAUGHTER].","Eh bien, d'une part, ta mère m'a tant dit d'y aller. [RIRE].",3
62568f161da7a5c1eaef5470,3,3,neu,41.8584,39.7096,Ses03F_script01_3_M003, Well-,Hé bien-,2.5
62568f161da7a5c1eaef5471,2.5,2.5,fru,45.8399,43.5226,Ses03F_script01_3_F006," Look,","Regarder,",2.5
62568f161da7a5c1eaef5472,3,2.5,sad,50.2216,45.9125,Ses03F_script01_3_F007," you've been acting kind of, well, you know.","vous avez agi en quelque sorte, eh bien, vous savez.",2.5
62568f161da7a5c1eaef5473,2.5,3,neu,51.9069,49.6528,Ses03F_script01_3_M004, What?,Quelle?,3
62568f161da7a5c1eaef5474,3.5,3,sad,55.8252,51.7594,Ses03F_script01_3_F008," Well, you've been embarrassed ever since I came.","Eh bien, tu as été embarrassé depuis que je suis arrivé.",2.5
62568f161da7a5c1eaef5475,3,3,fru,63.6197,56.2887,Ses03F_script01_3_M005," Yes, I guess I have been. But it's going from me now.","Oui, je suppose que je l'ai été. Mais ça me quitte maintenant.",2
62568f161da7a5c1eaef5476,4,3,hap,79.6931,65.1575,Ses03F_script01_3_M006," Oh look, um, well, the thing is, I was planning on, planning on sort of sneaking up on you over a week or so, and they-they take it for granted we're all set.","Oh, écoutez, euh, eh bien, le truc, c'est que j'avais prévu, prévu de te surprendre en douce pendant environ une semaine, et ils tiennent pour acquis que nous sommes tous prêts.",2.5
62568f161da7a5c1eaef5477,2.5,2.5,sad,81.1677,79.0611,Ses03F_script01_3_F009, Yeah.,Ouais.,2.5
62568f161da7a5c1eaef5478,2,3,fru,87.0452,83.7589,Ses03F_script01_3_M007, How did you know?,Comment saviez-vous?,3
62568f161da7a5c1eaef5479,3.5,2.5,sad,84.4751,81.2309,Ses03F_script01_3_F010," Yeah, they would. Especially your mom.","Ouais, ils le feraient. Surtout ta maman.",3.5
62568f161da7a5c1eaef547a,2.5,2.5,fru,96.1668,90.7528,Ses03F_script01_3_M008," Well, uh- would you want to?","Eh bien, voudriez-vous?",3
62568f161da7a5c1eaef547b,3,2.5,hap,102.0864,96.23,Ses03F_script01_3_M009," I, I guess that's why I asked you to come.","Je, je suppose que c'est pour ça que je t'ai demandé de venir.",3.5
62568f161da7a5c1eaef547c,3,2.5,hap,87.9089,86.0762,Ses03F_script01_3_F011," Well, I mean,","Eh bien, je veux dire,",3.5
62568f161da7a5c1eaef547d,2.5,2.5,hap,107.7111,104.8461,Ses03F_script01_3_M010," Oh, Annie.","Ah, Anni.",4.5
62568f161da7a5c1eaef547e,3.5,3,hap,91.2584,87.93,Ses03F_script01_3_F012," from her opinion, why else would I come here?","d'après son avis, sinon pourquoi viendrais-je ici ?",3.5
62568f161da7a5c1eaef547f,3,3.5,hap,109.8387,107.7532,Ses03F_script01_3_M011," Annie, I love you.","Annie, je t'aime.",4.5
62568f161da7a5c1eaef5480,2.5,3.5,hap,113.0829,109.9441,Ses03F_script01_3_M012, I love you a great deal.,"Je t'aime beaucoup.",4
62568f161da7a5c1eaef5481,3.5,3,hap,121.404,114.3047,Ses03F_script01_3_M013," I-I love you. I have no imagination. That's all I know how to tell it.","Je je t'aime. Je n'ai pas d'imagination. C'est tout ce que je sais dire.",4.5
62568f161da7a5c1eaef5482,3,3.5,hap,105.4359,101.8757,Ses03F_script01_3_F013," Well, I guess that's why I came.","Eh bien, je suppose que c'est pour ça que je suis venu.",4
62568f161da7a5c1eaef5483,3,3.5,hap,133.6645,121.5304,Ses03F_script01_3_M014," I'm embarrassing you. I didn't want to tell you it here. I wanted to go somewhere that would be brand-new to each other. It feels wrong here, don't you? This yard and this chair.","Je t'embarrasse. Je ne voulais pas vous le dire ici. Je voulais aller dans un endroit qui serait tout nouveau pour l'autre. Ça ne va pas ici, n'est-ce pas ? Cette cour et cette chaise.",3
62568f161da7a5c1eaef5484,3,4,hap,138.1825,133.7066,Ses03F_script01_3_M015," I don't want to win you from anybody. I want you to be ready for me.",Je ne veux te gagner à personne. Je veux que tu sois prêt pour moi.,3
62568f161da7a5c1eaef5485,4.5,3.5,hap,142.0699,137.64,Ses03F_script01_3_F014," I've been ready for a long, long time.",Je suis prêt depuis très longtemps.,3.5
62568f161da7a5c1eaef5486,2.5,3,exc,146.9783,141.7118,Ses03F_script01_3_M016," Then he's gone forever. You're sure?",Puis il est parti pour toujours. Tu es sûre?,3.5
62568f161da7a5c1eaef5487,3,3,fru,146.6525,144.85,Ses03F_script01_3_F015, Look,Regarder,3
62568f161da7a5c1eaef5488,3.5,3,fru,150.0329,146.73,Ses03F_script01_3_F016, I was almost married two years ago.,"J'étais presque marié il y a deux ans.",3
62568f161da7a5c1eaef5489,2,2.5,sur,151.6128,149.0428,Ses03F_script01_3_M017," Why didn't you?","Pourquoi ne l'as-tu pas fait ?",2
62568f161da7a5c1eaef548a,2,2.5,fru,154.7625,152.2025,Ses03F_script01_3_F017," 'Cause you started to write me.","Parce que tu as commencé à m'écrire.",4
62568f161da7a5c1eaef548b,2.5,2.5,hap,156.5844,153.9512,Ses03F_script01_3_M018, You felt something that far back?,"Vous avez ressenti quelque chose d'aussi loin ?",3.5
62568f161da7a5c1eaef548c,3.5,3.5,hap,157.4675,155.3925,Ses03F_script01_3_F018, Every day since.,Chaque jour depuis.,4
62568f161da7a5c1eaef548d,3,2.5,hap,159.34,156.905,Ses03F_script01_3_M019," Why didn't you let me know?","Pourquoi ne m'as-tu pas prévenu ?",4
62568f161da7a5c1eaef548e,4,4,fru,165.3058,158.8125,Ses03F_script01_3_F019," Well, I don't know, you didn't write until then and then when you did, what'd you say?","Eh bien, je ne sais pas, vous n'avez pas écrit jusque-là et quand vous l'avez fait, qu'avez-vous dit ?",3.5
62568f161da7a5c1eaef548f,3.5,2.5,fru,168.0655,165.4525,Ses03F_script01_3_F020, You always can be so ambiguous.,Vous pouvez toujours être aussi ambigu.,3
62568f161da7a5c1eaef5490,2.5,3.5,hap,169.2873,166.8436,Ses03F_script01_3_M020," Give me a kiss, Annie.","Embrasse-moi, Annie.",4
62568f161da7a5c1eaef5491,2.5,2.5,hap,171.1525,169.4425,Ses03F_script01_3_M021, Give me-,Donne-moi-,3.5
62568f161da7a5c1eaef5492,4,4,exc,186.2666,172.8475,Ses03F_script01_3_M022," [LAUGHTER]. God, I kissed Annie. I kissed Annie. How long, how long I've been waiting to kiss you.","[RIRE]. Dieu, j'ai embrassé Annie. J'ai embrassé Annie. Combien de temps, combien de temps j'ai attendu pour t'embrasser.",5
62568f161da7a5c1eaef5493,3.5,4,hap,196.7365,186.2034,Ses03F_script01_3_F021," I don't know if I ever can forgive you for that. Why'd you wait so long? I sat in my room wondering if I was crazy for thinking about you.","Je ne sais pas si je pourrai jamais te pardonner ça. Pourquoi as-tu attendu si longtemps ? Je me suis assis dans ma chambre en me demandant si j'étais fou de penser à toi.",3
62568f161da7a5c1eaef5494,3,3.5,hap,203.1616,196.6101,Ses03F_script01_3_M023," We're going to live now. I'm going to make you so happy.",Nous allons vivre maintenant. Je vais te rendre si heureux.,4
62568f161da7a5c1eaef5495,2.5,3,exc,207.9226,203.5619,Ses03F_script01_3_F022," Not like that, you're not.","Pas comme ça, tu ne l'es pas.",3.5
62568f161da7a5c1eaef5496,3.5,2.5,hap,209.3129,206.9114,Ses03F_script01_3_M024, I kissed you.,"Je t'embrassais.",3
62568f161da7a5c1eaef5497,3.5,3.5,hap,214.7901,208.1754,Ses03F_script01_3_F023," Like Larry's brother. Do it like you, Chris.","Comme le frère de Larry. Fais comme toi, Chris.",3.5
62568f161da7a5c1eaef5498,2.5,2.5,exc,219.6564,215.8645,Ses03F_script01_3_F024, What is it?,"Qu'est-ce que c'est?",2
62568f161da7a5c1eaef5499,3,3,sad,224.0125,219.7196,Ses03F_script01_3_M025," Let's drive somewhere. I want to be alone with you.",Conduisons quelque part. Je veux être seul avec toi.,3.5
62568f161da7a5c1eaef549a,3.5,2.5,sad,227.1981,223.455,Ses03F_script01_3_F025, No. What is it? Is it your mother?,"Non c'est quoi? Est-ce ta mère ?",2
62568f161da7a5c1eaef549b,3.5,3,neu,230.0841,226.3344,Ses03F_script01_3_M026," No, no, no, no. Nothing like that.",Non Non Non Non. Rien de semblable à ça.,2.5
62568f161da7a5c1eaef549c,3.5,3.5,sad,235.0347,229.1361,Ses03F_script01_3_F026," Well then tell me what's wrong. I mean, even in your letters there's something ashamed.","Eh bien, dis-moi ce qui ne va pas. Je veux dire, même dans vos lettres il y a quelque chose de honteux.",2
62568f161da7a5c1eaef549d,3,3,sad,242.6817,233.9814,Ses03F_script01_3_M027," Yeah. I guess there is. I guess I was, but uh- it's going from me now.","Ouais. Je suppose que oui. Je suppose que je l'étais, mais euh- ça va de moi maintenant.",3.5
62568f161da7a5c1eaef549e,3,3,sad,246.3472,242.9345,Ses03F_script01_3_F027, You should tell me.,Vous devriez me dire.,2.5
62568f161da7a5c1eaef549f,3,2.5,sad,248.2431,245.2517,Ses03F_script01_3_M028," I don't know where to start.",Je ne sais pas où commencer.,3.5
62568f161da7a5c1eaef54a0,3.5,3.5,sad,251.8454,247.6743,Ses03F_script01_3_F028," But, Chris, it wouldn't work like this.","Mais, Chris, ça ne marcherait pas comme ça.",2
62568f161da7a5c1eaef54a1,3,3.5,sad,259.2186,253.2779,Ses03F_script01_3_M029, You know when I went overseas. I said I was in command of a company.,"Tu sais quand je suis allé à l'étranger. J'ai dit que j'étais à la tête d'une compagnie.",2.5
62568f161da7a5c1eaef54a2,2,2.5,sad,260.0823,258.1442,Ses03F_script01_3_F029," Yeah, sure.",Oui bien sûr.,3
62568f161da7a5c1eaef54a3,3,2.5,sad,262.0525,259.682,Ses03F_script01_3_M030," Well, I lost them.","Eh bien, je les ai perdus.",2
62568f161da7a5c1eaef54a4,3.5,2.5,sad,264.5272,261.9782,Ses03F_script01_3_F030, How many?,Combien?,2
62568f161da7a5c1eaef54a5,2.5,3,sad,266.676,263.5792,Ses03F_script01_3_M031, Just about all.,À peu près tout.,2
62568f161da7a5c1eaef54a6,2,3,sad,269.3724,266.044,Ses03F_script01_3_F031, Geez.,Décidément.,2
62568f161da7a5c1eaef54a7,2.5,3.5,sad,274.7232,268.16,Ses03F_script01_3_M032," It takes a little while to toss that off. Because they weren't just men.","Il faut un peu de temps pour s'en débarrasser. Parce qu'ils n'étaient pas que des hommes.",2.5
62568f161da7a5c1eaef54a8,3,3.5,sad,285.4669,274.7654,Ses03F_script01_3_M033," For instance, one time, it had to have been raining several days. There was this one kid, he came up to me and he gave me his last pair of dry socks. Put them in my pocket.","Par exemple, une fois, il a dû pleuvoir plusieurs jours. Il y avait ce gamin, il est venu vers moi et il m'a donné sa dernière paire de chaussettes sèches. Mettez-les dans ma poche.",3.5
62568f161da7a5c1eaef54a9,3.5,4,sad,300.3818,285.5301,Ses03F_script01_3_M034," I mean, that's-that's only a little thing, but that's the kind of guys I had. They didn't just die. They killed themselves for each other. And I mean that exactly. A little more selfish and they'd still be here today.","Je veux dire, ce n'est qu'une petite chose, mais c'est le genre de gars que j'avais. Ils ne sont pas simplement morts. Ils se sont suicidés l'un pour l'autre. Et je veux dire exactement ça. Un peu plus égoïste et ils seraient encore là aujourd'hui.",2
62568f161da7a5c1eaef54aa,3,3.5,sad,306.7648,300.6556,Ses03F_script01_3_M035," And I, and I thought something watching them go down.","Et je, et j'ai pensé à quelque chose en les regardant tomber.",2
62568f161da7a5c1eaef54ab,3,4.5,sad,320.1207,306.8325,Ses03F_script01_3_M036," Everything was being destroyed, see, but there was one new thing that was being created. A kind of responsibility, man for man. You understand me?","Tout était en train d'être détruit, vous voyez, mais il y avait une nouvelle chose qui était en train d'être créée. Une sorte de responsabilité, homme pour homme. Vous me comprenez?",3
62568f161da7a5c1eaef54ac,4,4.5,sad,331.3279,320.205,Ses03F_script01_3_M037, And to show that-to bring that onto the earth like some sort of monument standing right behind us where everyone could feel it and it would make a difference to him.,Et pour montrer cela - pour amener cela sur la terre comme une sorte de monument debout juste derrière nous où tout le monde pourrait le sentir et cela ferait une différence pour lui.,3
62568f161da7a5c1eaef54ad,3,4,sad,342.535,331.3911,Ses03F_script01_3_M038, And I came back here and it was incredible. There was no meaning in that here. The whole thing to them was a bus accident.,"Et je suis revenu ici et c'était incroyable. Cela n'avait aucun sens ici. Pour eux, tout cela était un accident de bus.",2
62568f161da7a5c1eaef54ae,4,4,sad,356.8225,342.5982,Ses03F_script01_3_M039, And I went to work with dad and that rat race again. And I felt what you said-ashamed somehow. Because nobody was changed at all. It seemed to make a sucker out of a lot of guys.,"Et je suis allé travailler avec papa et cette course effrénée à nouveau. Et j'ai ressenti ce que tu as dit - honteux en quelque sorte. Parce que personne n'a été changé du tout. Il semblait faire une ventouse de beaucoup de gars.",1.5
62568f161da7a5c1eaef54af,3,4.5,sad,376.6975,356.86,Ses03F_script01_3_M040," And I felt wrong to be alive. To drive the car, to see the new checkbook, to see the new refrigerator. I mean, you can take those things out of the war. But you got to know that when you drive that car that that came out of the love a man can have for another man. And you got to be a little bit better because of that.","Et je me sentais mal d'être en vie. Conduire la voiture, voir le nouveau chéquier, voir le nouveau réfrigérateur. Je veux dire, vous pouvez retirer ces choses de la guerre. Mais vous devez savoir que lorsque vous conduisez cette voiture, cela est dû à l'amour qu'un homme peut avoir pour un autre homme. Et tu dois être un peu meilleur à cause de ça.",1.5
62568f161da7a5c1eaef54b0,3,3.5,sad,381.1071,376.775,Ses03F_script01_3_M041," Otherwise, what you have here is loot; and there's blood on it.","Sinon, ce que vous avez ici est du butin; et il y a du sang dessus.",2.5
62568f161da7a5c1eaef54b1,3,3.5,sad,384.0985,381.1703,Ses03F_script01_3_M042," And I didn't want to take any of it.",Et je ne voulais rien en prendre.,2.5
62568f161da7a5c1eaef54b2,2.5,3,sad,387.8904,384.1825,Ses03F_script01_3_M043, And I guess that included you.,Et je suppose que cela vous incluait.,2.5
62568f161da7a5c1eaef54b3,2,2.5,sad,391.4295,388.0379,Ses03F_script01_3_F032, And you still feel that way?,Et tu ressens toujours ça ?,3
62568f161da7a5c1eaef54b4,2.5,3.5,exc,393.9364,390.9661,Ses03F_script01_3_M044," I want you now, Annie.","Je te veux maintenant, Annie.",3.5
62568f161da7a5c1eaef54b5,4,4,sad,401.9525,393.3676,Ses03F_script01_3_F033," Because you can't feel that way, never again, Chris. You hear me? Never. I mean, the money and me too.","Parce que tu ne peux pas ressentir ça, plus jamais, Chris. Tu m'entends? Jamais. Je veux dire, l'argent et moi aussi.",2
62568f161da7a5c1eaef54b6,4,4.5,exc,410.2837,402.015,Ses03F_script01_3_F034," I mean, there's nothing wrong in that money, and your father put good planes up in the air and you should be proud of that. A man should be paid for that.","Je veux dire, il n'y a rien de mal dans cet argent, et ton père a fait décoller de bons avions et tu devrais en être fier. Un homme devrait être payé pour ça.",2
62568f161da7a5c1eaef54b7,3,3,hap,412.3271,409.757,Ses03F_script01_3_M045," Annie,","Annie,",4
62568f161da7a5c1eaef54b8,2.5,3.5,hap,415.803,412.4925,Ses03F_script01_3_M046," Annie, I'm going to make a fortune for you.","Annie, je vais faire fortune pour toi.",4.5
